trial_type,ssd,observed_rt,ss_rt,outcome,rt,participant_id
go,,,,go,723.1627515992939,50
go,,,,go,601.7510459487467,50
go,,,,go,746.4220041924864,50
go,,,,go,695.571186360518,50
stop,50.0,596.029340940219,222.48785294569785,stop-respond,,50
go,,,,go,673.338040227105,50
go,,,,go,581.4120455548488,50
go,,,,go,713.2259239807574,50
go,,,,go,545.2500808986352,50
stop,0.0,568.8673440808312,247.54072911934145,stop-respond,,50
go,,,,go,718.1921897339782,50
go,,,,go,759.2740238555151,50
go,,,,go,478.8368491453656,50
go,,,,go,541.6100878577396,50
stop,-50.0,609.728929303892,346.9103730572043,stop-respond,,50
go,,,,go,601.6920130426754,50
go,,,,go,449.6795449065331,50
go,,,,go,777.8780238289467,50
go,,,,go,857.886847330428,50
stop,-100.0,736.0438308324232,316.04767218537825,stop-respond,,50
go,,,,go,613.4774996205498,50
go,,,,go,661.4250816867889,50
go,,,,go,440.7022889266807,50
go,,,,go,576.4563977856595,50
stop,-150.0,637.97276901793,192.3964096111241,stop-respond,,50
go,,,,go,735.7403507535334,50
go,,,,go,754.0226077781476,50
go,,,,go,566.7888651218875,50
go,,,,go,688.0580093505431,50
stop,-200.0,726.6502680868634,139.51488866513932,stop-respond,,50
go,,,,go,658.4477925618876,50
go,,,,go,691.4107419127711,50
go,,,,go,797.3795394491751,50
go,,,,go,682.3040435729321,50
stop,-250.0,474.5134518104019,213.4911587371162,stop-respond,,50
go,,,,go,406.459168585877,51
go,,,,go,488.01092136724975,51
go,,,,go,874.7485650448077,51
go,,,,go,409.2442335780618,51
stop,200.0,,276.8185948802698,successful inhibition,,51
go,,,,go,744.4860363297669,51
go,,,,go,691.5302635521202,51
go,,,,go,706.3379567091735,51
go,,,,go,492.94496068607236,51
stop,250.0,543.8842532731774,361.8107825176056,stop-respond,,51
go,,,,go,756.5525427809978,51
go,,,,go,551.578045163574,51
go,,,,go,896.0440623820039,51
go,,,,go,643.5746638834244,51
stop,200.0,688.4151678188899,283.4004271396294,stop-respond,,51
go,,,,go,297.23729170463446,51
go,,,,go,665.567834417823,51
go,,,,go,504.3703343880313,51
go,,,,go,372.7433693982273,51
stop,150.0,472.0009145703185,185.00797746806438,stop-respond,,51
go,,,,go,554.174777400672,51
go,,,,go,353.32435460491473,51
go,,,,go,460.41392369024186,51
go,,,,go,399.95014040648124,51
stop,100.0,644.5976894747201,301.6383355558609,stop-respond,,51
go,,,,go,446.93979787841624,51
go,,,,go,883.607430257074,51
go,,,,go,267.82985570588204,51
go,,,,go,679.2782303281015,51
stop,50.0,,361.63097378405746,successful inhibition,,51
go,,,,go,931.6200025656553,51
go,,,,go,498.16037770336453,51
go,,,,go,460.3747719782091,51
go,,,,go,772.9931484171676,51
stop,100.0,990.2779637986043,256.0475543155837,stop-respond,,51
go,,,,go,447.95407304452107,51
go,,,,go,702.3676130884753,51
go,,,,go,615.6251512205281,51
go,,,,go,561.4427171832016,51
stop,50.0,533.0030682770388,225.47820057642053,stop-respond,,51
go,,,,go,598.7268606689807,51
go,,,,go,346.3156467327934,51
go,,,,go,422.99563577893304,51
go,,,,go,792.9690831902517,51
stop,0.0,560.8216569283866,337.77627897160545,stop-respond,,51
go,,,,go,534.260913159943,51
go,,,,go,487.3325528271476,51
go,,,,go,696.189830905972,51
go,,,,go,408.6449070638249,51
stop,-50.0,,227.85632375220578,successful inhibition,,51
go,,,,go,729.3844044424843,52
go,,,,go,569.6807151676365,52
go,,,,go,525.6931135074831,52
go,,,,go,969.1384093467252,52
stop,200.0,,152.2200937105952,successful inhibition,,52
go,,,,go,611.4885058372198,52
go,,,,go,694.5185533904255,52
go,,,,go,683.4737037777979,52
go,,,,go,563.2036090191422,52
stop,250.0,,188.6679969143701,successful inhibition,,52
go,,,,go,746.3774062826742,52
go,,,,go,916.066268215322,52
go,,,,go,640.1865912467821,52
go,,,,go,664.8381782414817,52
stop,300.0,,219.83424702887433,successful inhibition,,52
go,,,,go,980.1682601924958,52
go,,,,go,676.640671517272,52
go,,,,go,529.4905141548201,52
go,,,,go,686.8707144020991,52
stop,350.0,,177.39210897712545,successful inhibition,,52
go,,,,go,707.675021235109,52
go,,,,go,1502.3941708403859,52
go,,,,go,646.2768036822524,52
go,,,,go,851.987616720189,52
stop,400.0,,109.3873728846145,successful inhibition,,52
go,,,,go,1072.9811094776824,52
go,,,,go,686.0122061723031,52
go,,,,go,782.7877410549853,52
go,,,,go,616.50356254357,52
stop,450.0,443.4145568040092,235.26905061845372,stop-respond,,52
go,,,,go,1116.6494461051543,52
go,,,,go,586.5555571354058,52
go,,,,go,1033.0895993827035,52
go,,,,go,539.9876458816025,52
stop,400.0,,235.67502599637695,successful inhibition,,52
go,,,,go,627.5372738209115,52
go,,,,go,817.8954983550351,52
go,,,,go,561.5942273181035,52
go,,,,go,683.4619415061796,52
stop,450.0,,200.0345135076169,successful inhibition,,52
go,,,,go,640.5340035261586,52
go,,,,go,756.8777433092389,52
go,,,,go,663.0971336307914,52
go,,,,go,522.5529742088959,52
stop,500.0,,226.64581341289787,successful inhibition,,52
go,,,,go,787.0901072700938,52
go,,,,go,1319.4934329354946,52
go,,,,go,715.3968908815764,52
go,,,,go,790.9462245468039,52
stop,550.0,749.3831146731095,199.7630798438107,stop-respond,,52
go,,,,go,549.2362842909472,53
go,,,,go,510.83087781186407,53
go,,,,go,364.05619412090203,53
go,,,,go,454.96932018516577,53
stop,200.0,630.1462319725089,182.25245460955182,stop-respond,,53
go,,,,go,401.0408957869172,53
go,,,,go,530.0759040174646,53
go,,,,go,552.1722256996211,53
go,,,,go,469.04387212825003,53
stop,150.0,526.0055944317496,183.3438889057269,stop-respond,,53
go,,,,go,450.33294605887954,53
go,,,,go,435.04744288009334,53
go,,,,go,502.55831491888534,53
go,,,,go,592.5804261294679,53
stop,100.0,578.3676163228549,190.47153322527475,stop-respond,,53
go,,,,go,301.1487854984247,53
go,,,,go,577.577747109674,53
go,,,,go,602.4100021265924,53
go,,,,go,297.2412671529232,53
stop,50.0,482.6346172431027,186.90882856032079,stop-respond,,53
go,,,,go,564.0857114162121,53
go,,,,go,566.2916917165984,53
go,,,,go,474.0553613558039,53
go,,,,go,571.5087978699931,53
stop,0.0,670.4430850235533,179.02194677438945,stop-respond,,53
go,,,,go,611.5206252786973,53
go,,,,go,426.2631825313526,53
go,,,,go,470.66799611945373,53
go,,,,go,441.4082941842696,53
stop,-50.0,486.774492972191,166.88252216764383,stop-respond,,53
go,,,,go,347.56466983715507,53
go,,,,go,433.65355708134786,53
go,,,,go,444.0735582909322,53
go,,,,go,514.1114851268026,53
stop,-100.0,447.15551573507895,172.12175648056692,stop-respond,,53
go,,,,go,396.1783143992409,53
go,,,,go,569.5258116402374,53
go,,,,go,470.13962814504305,53
go,,,,go,484.1592395081341,53
stop,-150.0,363.5207869575156,180.96142559309624,stop-respond,,53
go,,,,go,384.1780827532576,53
go,,,,go,500.24088699076515,53
go,,,,go,524.5293255030546,53
go,,,,go,457.7860689100485,53
stop,-200.0,430.2750264729972,176.76040654532966,stop-respond,,53
go,,,,go,667.1363844922913,53
go,,,,go,523.46247392617,53
go,,,,go,537.3994045195388,53
go,,,,go,582.9879674498607,53
stop,-250.0,660.6462067168378,179.5322197068597,stop-respond,,53
go,,,,go,668.0733283737792,54
go,,,,go,480.9096207219678,54
go,,,,go,773.6918748591295,54
go,,,,go,552.5855905077791,54
stop,200.0,268.53020401401733,216.30021480942315,stop-respond,,54
go,,,,go,547.2854004879272,54
go,,,,go,479.70588566033746,54
go,,,,go,633.3021191271739,54
go,,,,go,530.755076501953,54
stop,150.0,,159.62207982196318,successful inhibition,,54
go,,,,go,745.1646181958258,54
go,,,,go,834.3777051414434,54
go,,,,go,590.9530216081122,54
go,,,,go,355.3398764828971,54
stop,200.0,,336.3281033714611,successful inhibition,,54
go,,,,go,832.7041235113431,54
go,,,,go,922.2607171557045,54
go,,,,go,659.8433592498453,54
go,,,,go,795.8497797904993,54
stop,250.0,290.0669201925637,356.6929797793641,stop-respond,,54
go,,,,go,502.41580059622527,54
go,,,,go,451.2636540995043,54
go,,,,go,546.4881965849559,54
go,,,,go,757.1167625304067,54
stop,200.0,,336.2650626222456,successful inhibition,,54
go,,,,go,542.7143640075494,54
go,,,,go,505.63186578963473,54
go,,,,go,691.9119717914599,54
go,,,,go,518.9571239611305,54
stop,250.0,,194.41013738260415,successful inhibition,,54
go,,,,go,776.2566220308281,54
go,,,,go,699.3692711303064,54
go,,,,go,822.8611215733571,54
go,,,,go,661.9092993225314,54
stop,300.0,1447.0201425824673,184.80026899485753,stop-respond,,54
go,,,,go,811.4467244899803,54
go,,,,go,642.3230791504806,54
go,,,,go,589.0016809407106,54
go,,,,go,853.0402175937163,54
stop,250.0,,352.9855448430964,successful inhibition,,54
go,,,,go,751.6549087284143,54
go,,,,go,702.914250066186,54
go,,,,go,661.2632030165565,54
go,,,,go,968.8940525394113,54
stop,300.0,428.4407931219703,205.57003365914562,stop-respond,,54
go,,,,go,198.60249732317214,54
go,,,,go,740.9447764654933,54
go,,,,go,733.8544958215027,54
go,,,,go,713.2041042887034,54
stop,250.0,406.8805691625722,196.824959168591,stop-respond,,54
go,,,,go,682.1885522624378,55
go,,,,go,1151.3133502618637,55
go,,,,go,668.062119250706,55
go,,,,go,566.6576007968233,55
stop,200.0,604.9106866768624,235.5360322839814,stop-respond,,55
go,,,,go,674.5206252883112,55
go,,,,go,817.5944061523837,55
go,,,,go,762.0830119404136,55
go,,,,go,657.7024232630165,55
stop,150.0,,222.01332448622495,successful inhibition,,55
go,,,,go,622.5798091906217,55
go,,,,go,552.725397960691,55
go,,,,go,557.4129271568335,55
go,,,,go,584.538619701688,55
stop,200.0,677.4486358645754,463.76019846802285,stop-respond,,55
go,,,,go,528.0297983438921,55
go,,,,go,408.65244307090495,55
go,,,,go,977.4750481100716,55
go,,,,go,697.9925471952836,55
stop,150.0,681.908044137837,380.1783098439896,stop-respond,,55
go,,,,go,523.2818734098739,55
go,,,,go,634.9184782134394,55
go,,,,go,489.10373826787577,55
go,,,,go,698.3581285099333,55
stop,100.0,560.9635785498853,392.7043002721027,stop-respond,,55
go,,,,go,935.7439656348972,55
go,,,,go,595.4523489225857,55
go,,,,go,885.947593379442,55
go,,,,go,808.0864893113421,55
stop,50.0,503.864070321547,215.8981038826005,stop-respond,,55
go,,,,go,773.5278712639629,55
go,,,,go,528.081870176089,55
go,,,,go,630.9009627693397,55
go,,,,go,551.7741140180813,55
stop,0.0,541.0612593977414,295.85731907909593,stop-respond,,55
go,,,,go,904.3106067113323,55
go,,,,go,534.457541443141,55
go,,,,go,639.0211296335042,55
go,,,,go,580.7744776773168,55
stop,-50.0,,316.0743158730465,successful inhibition,,55
go,,,,go,981.7830183717169,55
go,,,,go,550.5553151239665,55
go,,,,go,520.3446865072922,55
go,,,,go,820.4558140968304,55
stop,0.0,1046.7355616323505,376.23239121889424,stop-respond,,55
go,,,,go,384.3243978778598,55
go,,,,go,633.6595324360985,55
go,,,,go,395.54030341439596,55
go,,,,go,989.1045305223782,55
stop,-50.0,392.2329911216036,232.8683494152347,stop-respond,,55
go,,,,go,398.668701496228,56
go,,,,go,480.7197452744614,56
go,,,,go,734.0899786864209,56
go,,,,go,441.9093366321409,56
stop,200.0,531.299133226186,429.1329705969347,stop-respond,,56
go,,,,go,627.7714864489681,56
go,,,,go,660.9332655548963,56
go,,,,go,294.31939859634986,56
go,,,,go,426.57103626890705,56
stop,150.0,563.6804492427696,411.5076225863733,stop-respond,,56
go,,,,go,747.7462242119161,56
go,,,,go,798.7118919813033,56
go,,,,go,778.3171908419558,56
go,,,,go,537.762004679068,56
stop,100.0,453.6688112649362,645.4596156363106,stop-respond,,56
go,,,,go,716.3915644478429,56
go,,,,go,470.05732233920963,56
go,,,,go,650.6209604365154,56
go,,,,go,773.1491365851047,56
stop,50.0,1011.5830833783212,72.61249955356567,stop-respond,,56
go,,,,go,666.593255823846,56
go,,,,go,458.1129548224547,56
go,,,,go,678.2702256931772,56
go,,,,go,710.9140342827247,56
stop,0.0,573.1651127142248,29.71651650814519,stop-respond,,56
go,,,,go,537.8776477542382,56
go,,,,go,603.6447635544405,56
go,,,,go,790.3072396015823,56
go,,,,go,559.6095640142939,56
stop,-50.0,998.7800840439102,269.691828263987,stop-respond,,56
go,,,,go,839.996190709599,56
go,,,,go,1356.4446212369198,56
go,,,,go,446.84694741432924,56
go,,,,go,509.2862281620781,56
stop,-100.0,1056.2128303792092,340.9805975832916,stop-respond,,56
go,,,,go,669.4378578815005,56
go,,,,go,368.331518415781,56
go,,,,go,702.1698154673572,56
go,,,,go,590.683223142343,56
stop,-150.0,666.7330982389872,321.765572333395,stop-respond,,56
go,,,,go,674.9044409749199,56
go,,,,go,779.8300237269866,56
go,,,,go,447.75905135836337,56
go,,,,go,475.5881958758993,56
stop,-200.0,569.2859606426227,306.2331797970559,stop-respond,,56
go,,,,go,657.1671854261787,56
go,,,,go,814.032443162054,56
go,,,,go,300.989782035875,56
go,,,,go,641.5281558532895,56
stop,-250.0,453.99002532538026,279.7859148164616,stop-respond,,56
go,,,,go,717.3699107279313,57
go,,,,go,567.8046410068691,57
go,,,,go,246.02548063754497,57
go,,,,go,549.8078443911214,57
stop,200.0,893.5866416217648,207.7181646349655,stop-respond,,57
go,,,,go,299.12462717539756,57
go,,,,go,615.2616967425815,57
go,,,,go,451.88909141340457,57
go,,,,go,341.57868520144353,57
stop,150.0,495.61410644597953,272.1318501279439,stop-respond,,57
go,,,,go,591.2702957199396,57
go,,,,go,371.3160543431755,57
go,,,,go,373.66230587171776,57
go,,,,go,472.65566066534774,57
stop,100.0,,184.63435960921413,successful inhibition,,57
go,,,,go,510.344034168534,57
go,,,,go,624.1996989769923,57
go,,,,go,531.8176848698293,57
go,,,,go,612.8740875519193,57
stop,150.0,560.3804398698695,217.1233027410458,stop-respond,,57
go,,,,go,1038.0895679350788,57
go,,,,go,383.45448144256255,57
go,,,,go,133.39298564264072,57
go,,,,go,373.07345946144653,57
stop,100.0,470.6586364684498,510.0088389948212,stop-respond,,57
go,,,,go,541.1900369247446,57
go,,,,go,1018.0071460910975,57
go,,,,go,503.2967005020532,57
go,,,,go,754.9858797705232,57
stop,50.0,,259.5163730387359,successful inhibition,,57
go,,,,go,808.1346648742942,57
go,,,,go,1049.3471855218968,57
go,,,,go,401.21874627492724,57
go,,,,go,264.8737957040495,57
stop,100.0,562.8569154695084,213.20505339728172,stop-respond,,57
go,,,,go,723.7168620621326,57
go,,,,go,473.3506339899431,57
go,,,,go,347.032765071443,57
go,,,,go,782.6561207844703,57
stop,50.0,584.077680372718,224.7750628593202,stop-respond,,57
go,,,,go,498.2555998212978,57
go,,,,go,498.31548233510773,57
go,,,,go,793.4415579270824,57
go,,,,go,387.53683520927257,57
stop,0.0,485.3157943926734,144.69977360138245,stop-respond,,57
go,,,,go,413.55150857285594,57
go,,,,go,335.4053972547423,57
go,,,,go,651.7943602340579,57
go,,,,go,418.54251010529384,57
stop,-50.0,619.689357081613,164.35334131278165,stop-respond,,57
go,,,,go,532.3580891816642,58
go,,,,go,744.1189716400179,58
go,,,,go,809.2000348053392,58
go,,,,go,621.37399607476,58
stop,200.0,500.5534956042908,225.57305337053907,stop-respond,,58
go,,,,go,695.601661919397,58
go,,,,go,1169.292684872193,58
go,,,,go,514.2980548298756,58
go,,,,go,566.4513336874573,58
stop,150.0,755.8720701306412,284.7811359624266,stop-respond,,58
go,,,,go,727.3429902894438,58
go,,,,go,1028.2562957600971,58
go,,,,go,589.2510493629671,58
go,,,,go,857.2694574526712,58
stop,100.0,638.0908916336613,212.45704474776159,stop-respond,,58
go,,,,go,624.514175612266,58
go,,,,go,577.1554549557977,58
go,,,,go,657.4014616480554,58
go,,,,go,770.6027925874922,58
stop,50.0,654.0296387733146,253.47185654755054,stop-respond,,58
go,,,,go,625.0656652038115,58
go,,,,go,630.6403346528798,58
go,,,,go,599.6526924260442,58
go,,,,go,573.6558180073695,58
stop,0.0,609.3804975451188,279.0757407062737,stop-respond,,58
go,,,,go,511.67322329782894,58
go,,,,go,565.8944027489948,58
go,,,,go,696.2128324696193,58
go,,,,go,702.3591466145123,58
stop,-50.0,782.3088007854668,163.42425924173227,stop-respond,,58
go,,,,go,651.97085440768,58
go,,,,go,764.868359839064,58
go,,,,go,509.09225532183734,58
go,,,,go,632.3593018789409,58
stop,-100.0,645.6753784282696,208.7751379446189,stop-respond,,58
go,,,,go,497.7576292038159,58
go,,,,go,630.5425525820507,58
go,,,,go,582.7213608264441,58
go,,,,go,796.0867066962896,58
stop,-150.0,394.4017419868243,284.43337934286956,stop-respond,,58
go,,,,go,526.0118373285908,58
go,,,,go,717.5899365463486,58
go,,,,go,598.0129695227222,58
go,,,,go,639.9427861428262,58
stop,-200.0,752.5097907037433,215.8359890402653,stop-respond,,58
go,,,,go,870.6006061782481,58
go,,,,go,562.8448442532422,58
go,,,,go,1035.3415836638471,58
go,,,,go,660.9272869826589,58
stop,-250.0,510.05154725615404,253.19306387194996,stop-respond,,58
go,,,,go,466.55155622238846,59
go,,,,go,709.0548719025967,59
go,,,,go,426.42677339271575,59
go,,,,go,450.874767151726,59
stop,200.0,612.6994059302299,230.9927258945931,stop-respond,,59
go,,,,go,667.3404670731203,59
go,,,,go,422.34323836153465,59
go,,,,go,557.4669594377932,59
go,,,,go,554.0733100699474,59
stop,150.0,574.7180511404532,219.22329474326426,stop-respond,,59
go,,,,go,346.14739271100797,59
go,,,,go,581.4437519543324,59
go,,,,go,616.171819025149,59
go,,,,go,596.9197803204886,59
stop,100.0,466.99793527303177,266.8590560622021,stop-respond,,59
go,,,,go,622.8986035014749,59
go,,,,go,370.5836139639794,59
go,,,,go,451.796395190055,59
go,,,,go,529.4945258422136,59
stop,50.0,581.4236732275787,229.7200387313882,stop-respond,,59
go,,,,go,420.9433344086324,59
go,,,,go,447.86975545742604,59
go,,,,go,467.9825457138815,59
go,,,,go,412.1574042807275,59
stop,0.0,510.81701404696156,516.3821287285336,stop-respond,,59
go,,,,go,527.4569768036844,59
go,,,,go,429.92855915657753,59
go,,,,go,550.67362307341,59
go,,,,go,377.2343895575782,59
stop,-50.0,540.5173855454262,279.5731569212709,stop-respond,,59
go,,,,go,543.6924022151559,59
go,,,,go,658.1386839800995,59
go,,,,go,572.6088109936222,59
go,,,,go,673.3179143869786,59
stop,-100.0,459.4048008583108,325.96220001409216,stop-respond,,59
go,,,,go,453.2279696439447,59
go,,,,go,477.0797405026049,59
go,,,,go,447.0673250655308,59
go,,,,go,509.7668947776219,59
stop,-150.0,,261.6046863707384,successful inhibition,,59
go,,,,go,571.2940273507551,59
go,,,,go,513.00036234676,59
go,,,,go,754.5707234195422,59
go,,,,go,443.4646762513527,59
stop,-100.0,524.7578574344851,382.0743940345027,stop-respond,,59
go,,,,go,517.8745137609634,59
go,,,,go,518.1063679413176,59
go,,,,go,560.3391557713451,59
go,,,,go,428.9699794389092,59
stop,-150.0,462.7457682252907,311.774329715708,stop-respond,,59
go,,,,go,785.5036439614048,60
go,,,,go,544.5989528883188,60
go,,,,go,745.3048760331947,60
go,,,,go,297.14474913759386,60
stop,200.0,806.6962885189557,164.14942846912436,stop-respond,,60
go,,,,go,733.9771417839263,60
go,,,,go,341.93097422730114,60
go,,,,go,661.2947120537382,60
go,,,,go,720.7973836889839,60
stop,150.0,451.7324984974643,198.11757400572878,stop-respond,,60
go,,,,go,488.2059198838318,60
go,,,,go,604.1945269727761,60
go,,,,go,665.0896244238272,60
go,,,,go,613.9600878144055,60
stop,100.0,488.4541702815647,164.89930810566995,stop-respond,,60
go,,,,go,710.7899699545183,60
go,,,,go,442.5378916387923,60
go,,,,go,470.5175011593427,60
go,,,,go,542.5493977689663,60
stop,50.0,379.32938789241985,198.39230645148584,stop-respond,,60
go,,,,go,578.3735452267056,60
go,,,,go,823.9548300437825,60
go,,,,go,531.5216184237694,60
go,,,,go,500.6587143048525,60
stop,0.0,568.5971955742236,181.47125021078844,stop-respond,,60
go,,,,go,571.2297367522992,60
go,,,,go,754.0943435354098,60
go,,,,go,611.1598487607721,60
go,,,,go,554.7838422551367,60
stop,-50.0,400.0110205724314,193.12690001509912,stop-respond,,60
go,,,,go,795.2161963777899,60
go,,,,go,497.6138507811053,60
go,,,,go,673.1117543107476,60
go,,,,go,494.419393068473,60
stop,-100.0,557.1077069039583,232.6902052586148,stop-respond,,60
go,,,,go,618.9152506812876,60
go,,,,go,581.1266285624833,60
go,,,,go,617.9906639125948,60
go,,,,go,798.2595349503288,60
stop,-150.0,383.5210075521884,265.1504491330661,stop-respond,,60
go,,,,go,723.592816298765,60
go,,,,go,564.5074670112372,60
go,,,,go,649.357309427473,60
go,,,,go,787.090872726921,60
stop,-200.0,418.22477690927604,223.81609540482359,stop-respond,,60
go,,,,go,508.7643815773319,60
go,,,,go,597.0737833237192,60
go,,,,go,433.8212525244397,60
go,,,,go,811.6876428377523,60
stop,-250.0,490.273129024567,187.2116080846208,stop-respond,,60
go,,,,go,442.59011737484093,61
go,,,,go,691.7428943866447,61
go,,,,go,726.6918955861468,61
go,,,,go,758.0894821370318,61
stop,200.0,546.8163965884221,114.73865946213502,stop-respond,,61
go,,,,go,712.5914116492164,61
go,,,,go,883.520379700137,61
go,,,,go,556.0008568173603,61
go,,,,go,404.7927240410246,61
stop,150.0,237.29228935789877,284.0312410385576,stop-respond,,61
go,,,,go,980.132495349958,61
go,,,,go,764.9081848222189,61
go,,,,go,201.88323102683825,61
go,,,,go,678.1608804266577,61
stop,100.0,574.6358921226532,344.50511137112693,stop-respond,,61
go,,,,go,571.2320253734999,61
go,,,,go,392.5557329332966,61
go,,,,go,567.3982179338136,61
go,,,,go,366.25499577616796,61
stop,50.0,,347.8465794630267,successful inhibition,,61
go,,,,go,339.45698458933646,61
go,,,,go,464.20701634372216,61
go,,,,go,482.949181809735,61
go,,,,go,523.3955520055385,61
stop,100.0,641.0563655050548,229.21870483570416,stop-respond,,61
go,,,,go,367.64193460662295,61
go,,,,go,266.1330028418822,61
go,,,,go,697.8243546053244,61
go,,,,go,495.41486886741757,61
stop,50.0,808.9000489122247,48.7289346222382,stop-respond,,61
go,,,,go,642.4745321515462,61
go,,,,go,747.6936034777434,61
go,,,,go,360.8390403922803,61
go,,,,go,630.6248282314434,61
stop,0.0,963.653228348728,196.6003783649055,stop-respond,,61
go,,,,go,835.2040528301052,61
go,,,,go,871.5237724578981,61
go,,,,go,489.2286487162861,61
go,,,,go,755.83543086401,61
stop,-50.0,451.1639311569683,226.02757227432542,stop-respond,,61
go,,,,go,364.9051067479571,61
go,,,,go,497.6375503234553,61
go,,,,go,611.4849815947374,61
go,,,,go,457.24225478911666,61
stop,-100.0,587.693120424614,355.79210149467406,stop-respond,,61
go,,,,go,578.9338982477391,61
go,,,,go,530.2738988570352,61
go,,,,go,478.45787977953734,61
go,,,,go,680.154067725225,61
stop,-150.0,335.34507015075263,439.59631191723804,stop-respond,,61
go,,,,go,671.8125403430581,62
go,,,,go,648.862956614784,62
go,,,,go,570.8685783491433,62
go,,,,go,681.3607750884828,62
stop,200.0,519.6065112688603,548.6108287341501,stop-respond,,62
go,,,,go,300.21589202173095,62
go,,,,go,460.57755093597524,62
go,,,,go,698.9627482282365,62
go,,,,go,463.28212817631874,62
stop,150.0,831.5199918046998,236.17866799340862,stop-respond,,62
go,,,,go,419.00733962464477,62
go,,,,go,469.8009046906843,62
go,,,,go,807.971674543367,62
go,,,,go,600.4949061859905,62
stop,100.0,427.33949427958646,412.83823952386274,stop-respond,,62
go,,,,go,553.6192284919506,62
go,,,,go,645.7630193293938,62
go,,,,go,673.8712990725226,62
go,,,,go,691.0207993654648,62
stop,50.0,633.696825143874,78.38439700900396,stop-respond,,62
go,,,,go,689.8142321081568,62
go,,,,go,489.45214248253706,62
go,,,,go,230.80837956267146,62
go,,,,go,579.2736028046124,62
stop,0.0,260.5406023098791,72.10200611380203,stop-respond,,62
go,,,,go,533.435669351647,62
go,,,,go,598.0593863688617,62
go,,,,go,453.2258124128872,62
go,,,,go,665.673620556571,62
stop,-50.0,624.3349657282077,227.81842272711233,stop-respond,,62
go,,,,go,625.6335796116941,62
go,,,,go,518.863149634447,62
go,,,,go,737.9451939235908,62
go,,,,go,670.1448520516642,62
stop,-100.0,398.38437023370125,146.45301825877885,stop-respond,,62
go,,,,go,419.601958145029,62
go,,,,go,484.91848502415996,62
go,,,,go,625.0735178843913,62
go,,,,go,133.08457314168527,62
stop,-150.0,525.156273041437,436.6492364337071,stop-respond,,62
go,,,,go,898.2167818133094,62
go,,,,go,492.6714951894451,62
go,,,,go,619.7106998812665,62
go,,,,go,336.8066868407698,62
stop,-200.0,502.3319440977067,283.89700522748177,stop-respond,,62
go,,,,go,507.822766819478,62
go,,,,go,500.0822588426564,62
go,,,,go,663.2922831434607,62
go,,,,go,406.35093020674867,62
stop,-250.0,494.88772839463115,529.3731351240087,stop-respond,,62
go,,,,go,1215.8627646143682,63
go,,,,go,819.8230255426073,63
go,,,,go,1073.4434909850536,63
go,,,,go,986.6380216804185,63
stop,200.0,,211.07537445456643,successful inhibition,,63
go,,,,go,781.0726998053686,63
go,,,,go,550.9733292506482,63
go,,,,go,619.6604053794857,63
go,,,,go,708.414529907515,63
stop,250.0,,336.95615899638176,successful inhibition,,63
go,,,,go,628.2843443928659,63
go,,,,go,776.0385126074127,63
go,,,,go,801.9154496365944,63
go,,,,go,686.5139164309933,63
stop,300.0,,482.3050489473733,successful inhibition,,63
go,,,,go,801.2072155951851,63
go,,,,go,412.1614514221551,63
go,,,,go,926.4765413616744,63
go,,,,go,640.4614569465597,63
stop,350.0,562.2970818854211,410.6219206659673,stop-respond,,63
go,,,,go,608.0156147251237,63
go,,,,go,792.2169160492851,63
go,,,,go,426.7202810967247,63
go,,,,go,761.0334658071934,63
stop,300.0,679.7284648370442,798.4497429630946,stop-respond,,63
go,,,,go,784.6894139371387,63
go,,,,go,675.5619288608603,63
go,,,,go,1076.2729297900437,63
go,,,,go,915.8336495909928,63
stop,250.0,,211.0473930599329,successful inhibition,,63
go,,,,go,941.7820389584059,63
go,,,,go,684.2122697459355,63
go,,,,go,532.6488798521749,63
go,,,,go,1082.1511530485834,63
stop,300.0,773.4188109950736,489.6399387099774,stop-respond,,63
go,,,,go,643.101762568471,63
go,,,,go,674.2396323724581,63
go,,,,go,529.9171313884858,63
go,,,,go,718.3174360549586,63
stop,250.0,,205.26626651805253,successful inhibition,,63
go,,,,go,599.4151502497225,63
go,,,,go,590.3717187662955,63
go,,,,go,795.5110772278381,63
go,,,,go,1030.68707137546,63
stop,300.0,,224.89540521775984,successful inhibition,,63
go,,,,go,795.0251316528016,63
go,,,,go,865.8533191666611,63
go,,,,go,909.0551192232433,63
go,,,,go,574.8803752483603,63
stop,350.0,,148.34276004208942,successful inhibition,,63
go,,,,go,663.4961346317601,64
go,,,,go,739.8522539421932,64
go,,,,go,377.1770851845683,64
go,,,,go,413.05895853847784,64
stop,200.0,613.0093023302803,567.5146374618625,stop-respond,,64
go,,,,go,350.85446884961925,64
go,,,,go,507.7374252436341,64
go,,,,go,567.378205234528,64
go,,,,go,176.87608848164314,64
stop,150.0,566.8853502704469,136.40755276747083,stop-respond,,64
go,,,,go,662.0760359401997,64
go,,,,go,704.7250658174946,64
go,,,,go,720.7370715914877,64
go,,,,go,878.7956175868504,64
stop,100.0,575.7303935733967,204.44065331444972,stop-respond,,64
go,,,,go,568.7978928022213,64
go,,,,go,563.9360928830852,64
go,,,,go,500.64424795949543,64
go,,,,go,601.5227514878203,64
stop,50.0,509.4004260494998,301.0606566752426,stop-respond,,64
go,,,,go,664.5888438505173,64
go,,,,go,782.660649966786,64
go,,,,go,893.9737770659349,64
