trial_type,ssd,observed_rt,ss_rt,outcome,participant_id
stop,160.0,914.5389712818858,246.00192070747138,stop-respond,29
go,,374.6432467349514,,go,30
go,,755.666950762004,,go,30
go,,293.1115928126295,,go,30
go,,714.639777723711,,go,30
stop,240.0,259.9778446564285,199.9868813244771,stop-respond,30
go,,237.338521225334,,go,30
go,,1033.244555148356,,go,30
go,,768.410464645953,,go,30
go,,647.2949220381938,,go,30
stop,320.0,,221.70473485729028,successful inhibition,30
go,,447.06574635959385,,go,30
go,,377.6808136989769,,go,30
go,,607.9433155966627,,go,30
go,,83.75839379447245,,go,30
stop,400.0,607.209676625463,263.2885995418616,stop-respond,30
go,,694.7958761806833,,go,30
go,,526.2713617582226,,go,30
go,,304.4811300555749,,go,30
go,,585.2372282161077,,go,30
stop,80.0,,160.65795035393472,successful inhibition,30
go,,741.0671547696513,,go,30
go,,357.9431343129293,,go,30
go,,675.5951722901523,,go,30
go,,755.5265845625636,,go,30
stop,320.0,,380.9326102193578,successful inhibition,30
go,,241.21725775775857,,go,30
go,,582.1092934878129,,go,30
go,,532.9105151467576,,go,30
go,,401.1860098516974,,go,30
stop,400.0,199.2183065020174,309.8329749235312,stop-respond,30
go,,557.2978384078757,,go,30
go,,415.4870431713403,,go,30
go,,342.2500629681439,,go,30
go,,609.9964793279449,,go,30
stop,240.0,348.58873181046073,271.4477581341338,stop-respond,30
go,,537.9475801987098,,go,30
go,,403.618689574236,,go,30
go,,-95.72035106146836,,go,30
go,,250.75484175155117,,go,30
stop,480.0,,237.41187173491352,successful inhibition,30
go,,540.8612065758821,,go,30
go,,528.2305913395339,,go,30
go,,733.5244158211497,,go,30
go,,211.1434541407582,,go,30
stop,240.0,,322.8021226563257,successful inhibition,30
go,,765.6388490966615,,go,30
go,,404.893380434344,,go,30
go,,280.3285820205645,,go,30
go,,543.3204372492527,,go,30
stop,480.0,724.3891359716508,274.0088140457403,stop-respond,30
go,,734.0416344475132,,go,31
go,,659.6187419576386,,go,31
go,,516.6074364585689,,go,31
go,,710.5819234103593,,go,31
stop,80.0,366.202843697625,238.88673249604187,stop-respond,31
go,,575.29372380009,,go,31
go,,681.1175484526226,,go,31
go,,347.43667046559005,,go,31
go,,615.4982177553319,,go,31
stop,400.0,648.6716634775214,165.6295341127548,stop-respond,31
go,,640.7012652959895,,go,31
go,,485.3442948554072,,go,31
go,,690.5812903118924,,go,31
go,,707.5462848230968,,go,31
stop,160.0,,258.8722455261683,successful inhibition,31
go,,254.35185002429392,,go,31
go,,561.1798028615915,,go,31
go,,837.5573443885257,,go,31
go,,786.9409670292937,,go,31
stop,480.0,617.1503732529411,266.8814051718773,stop-respond,31
go,,682.3569669298909,,go,31
go,,342.20619909339246,,go,31
go,,407.9542172352733,,go,31
go,,450.6386780780988,,go,31
stop,400.0,392.9034174902477,119.87852348619525,stop-respond,31
go,,661.6359563404102,,go,31
go,,625.889499096366,,go,31
go,,525.9993869705739,,go,31
go,,337.65759908754524,,go,31
stop,240.0,,134.23335283443853,successful inhibition,31
go,,534.564718487335,,go,31
go,,711.663563118121,,go,31
go,,489.33331797744387,,go,31
go,,536.6609546776131,,go,31
stop,240.0,,273.50298532990803,successful inhibition,31
go,,488.35042386828115,,go,31
go,,471.25159727820363,,go,31
go,,518.5432237745645,,go,31
go,,974.1083540186985,,go,31
stop,240.0,,283.4399978965189,successful inhibition,31
go,,373.4739760475808,,go,31
go,,628.3772765171151,,go,31
go,,523.5195405783307,,go,31
go,,610.5563298437226,,go,31
stop,160.0,,187.7767295135351,successful inhibition,31
go,,543.5497015177393,,go,31
go,,420.4071217482453,,go,31
go,,801.7754148187273,,go,31
go,,438.32036217270917,,go,31
stop,240.0,,166.81667374919883,successful inhibition,31
go,,780.6970514922452,,go,32
go,,496.108530562408,,go,32
go,,649.3372699572639,,go,32
go,,549.5895080651916,,go,32
stop,160.0,530.4506941838533,164.67255222812182,stop-respond,32
go,,728.3714385467867,,go,32
go,,492.04820912445297,,go,32
go,,500.86236429488855,,go,32
go,,699.1169441312899,,go,32
stop,80.0,,202.70319166644546,successful inhibition,32
go,,577.755535622759,,go,32
go,,876.5928513364636,,go,32
go,,663.2957593152928,,go,32
go,,458.92326106911844,,go,32
stop,400.0,496.85509948755623,135.32164160329023,stop-respond,32
go,,415.78218735425384,,go,32
go,,454.4701353224972,,go,32
go,,668.3657249854448,,go,32
go,,845.3697089504019,,go,32
stop,160.0,,157.34974218347188,successful inhibition,32
go,,419.35700402352575,,go,32
go,,545.1765034696282,,go,32
go,,653.2759230995089,,go,32
go,,567.2741385762421,,go,32
stop,480.0,546.9968511671314,177.64164213220764,stop-respond,32
go,,495.1209919055821,,go,32
go,,612.0222562367227,,go,32
go,,422.886314700349,,go,32
go,,711.6363097824335,,go,32
stop,320.0,654.6569811857382,173.5065220383793,stop-respond,32
go,,600.8221044839521,,go,32
go,,610.0384833070227,,go,32
go,,706.5057176129366,,go,32
go,,686.7207464025572,,go,32
stop,480.0,479.19166105673565,138.18385501597515,stop-respond,32
go,,698.7460826971297,,go,32
go,,1209.005859734756,,go,32
go,,664.9278213429216,,go,32
go,,753.9796260820019,,go,32
stop,320.0,499.57242970164197,113.84415296850702,stop-respond,32
go,,643.8009367855713,,go,32
go,,489.93406802380593,,go,32
go,,440.8361885591455,,go,32
go,,916.0258955506541,,go,32
stop,480.0,626.3866230230803,137.6579875479146,stop-respond,32
go,,544.2354414491359,,go,32
go,,609.1128961556673,,go,32
go,,493.6576469190314,,go,32
go,,494.239623681584,,go,32
stop,240.0,454.8536740943143,138.6563178337752,stop-respond,32
go,,483.9492188392594,,go,33
go,,373.04268119578126,,go,33
go,,504.8485876218929,,go,33
go,,580.2404994277654,,go,33
stop,80.0,,331.8170006403496,successful inhibition,33
go,,647.4428338560379,,go,33
go,,464.7371260361884,,go,33
go,,800.493783784097,,go,33
go,,335.99239715037254,,go,33
stop,320.0,617.2457281898679,278.0037230618375,stop-respond,33
go,,323.6606472016205,,go,33
go,,123.35190389230775,,go,33
go,,421.5704173434291,,go,33
go,,260.0933058808748,,go,33
stop,320.0,506.7960973718064,236.41189040586596,stop-respond,33
go,,521.9045424173491,,go,33
go,,577.2773972233219,,go,33
go,,458.6051680924992,,go,33
go,,666.0455968863793,,go,33
stop,320.0,652.5909454463679,393.30225485904214,stop-respond,33
go,,396.10022024048465,,go,33
go,,448.03350216476025,,go,33
go,,565.2727968763621,,go,33
go,,390.0705876399337,,go,33
stop,320.0,569.9701086773966,315.2871011457705,stop-respond,33
go,,487.18127165510344,,go,33
go,,332.5655958018134,,go,33
go,,456.80948687011187,,go,33
go,,384.32459254088906,,go,33
stop,480.0,503.21472606194686,358.5404940525092,stop-respond,33
go,,380.82063549258027,,go,33
go,,656.5973032569593,,go,33
go,,432.4862151326004,,go,33
go,,355.65971536238135,,go,33
stop,240.0,627.6862375514729,265.7638619527594,stop-respond,33
go,,455.3496929632005,,go,33
go,,723.1763567833623,,go,33
go,,708.8211553834174,,go,33
go,,494.22398169637074,,go,33
stop,240.0,592.9437371460331,359.25149784009506,stop-respond,33
go,,313.4248626954917,,go,33
go,,605.1252886109318,,go,33
go,,586.0742231348278,,go,33
go,,424.64157220481997,,go,33
stop,320.0,398.4344075251859,334.49898510867115,stop-respond,33
go,,283.21552719476705,,go,33
go,,640.9165067475183,,go,33
go,,490.95567474517816,,go,33
go,,437.9138012899705,,go,33
stop,400.0,526.5215498253699,278.47103998518526,stop-respond,33
go,,581.3937951687117,,go,34
go,,464.16768650469453,,go,34
go,,452.78975836820575,,go,34
go,,957.7340404648853,,go,34
stop,160.0,671.3811307757985,160.70802737438197,stop-respond,34
go,,717.918521780552,,go,34
go,,706.6840839856104,,go,34
go,,643.1422952986482,,go,34
go,,437.1441235994358,,go,34
stop,80.0,371.96257458668185,243.89973209070217,stop-respond,34
go,,970.6196803858693,,go,34
go,,424.4471029826341,,go,34
go,,786.2865501753993,,go,34
go,,537.7810935022048,,go,34
stop,320.0,751.6837703387581,211.0231288358416,stop-respond,34
go,,591.3225619345249,,go,34
go,,647.3634788475736,,go,34
go,,371.6493348819512,,go,34
go,,627.6822940709947,,go,34
stop,400.0,673.9152305838943,363.0829006030598,stop-respond,34
go,,614.4296939099286,,go,34
go,,793.2879598475376,,go,34
go,,490.33650759745564,,go,34
go,,463.2715758859258,,go,34
stop,80.0,808.8990475680595,281.17772189461107,stop-respond,34
go,,320.77800579179325,,go,34
go,,559.3744588563588,,go,34
go,,609.0533338373929,,go,34
go,,635.5296458981841,,go,34
stop,320.0,384.8887898481318,228.63721514016098,stop-respond,34
go,,798.7692966339421,,go,34
go,,519.3363287535117,,go,34
go,,709.3294821891798,,go,34
go,,544.8678606313821,,go,34
stop,240.0,757.988456337509,239.48285045364014,stop-respond,34
go,,636.5060184515369,,go,34
go,,726.367861285905,,go,34
go,,922.2546347007637,,go,34
go,,493.77047436846897,,go,34
stop,480.0,488.6418227387231,49.22347273829763,stop-respond,34
go,,599.2931151965031,,go,34
go,,459.88738051832564,,go,34
go,,307.2222339878947,,go,34
go,,807.0823116069467,,go,34
stop,320.0,522.9821695241254,215.55007984171377,stop-respond,34
go,,1204.137144179369,,go,34
go,,568.5871443067068,,go,34
go,,493.0795837069371,,go,34
go,,752.4466157452543,,go,34
stop,400.0,720.0672165927448,196.56705163745968,stop-respond,34
go,,537.4053845992669,,go,35
go,,538.9275783707062,,go,35
go,,605.6265956070057,,go,35
go,,882.3380934680465,,go,35
stop,400.0,858.3028510654387,234.10929515111695,stop-respond,35
go,,629.1151686364051,,go,35
go,,655.6297732231628,,go,35
go,,586.3943698930967,,go,35
go,,578.8920946062926,,go,35
stop,160.0,564.2515447669114,12.389827606288634,stop-respond,35
go,,556.6857164055509,,go,35
go,,908.3936024240861,,go,35
go,,619.0939811842736,,go,35
go,,810.0961105098604,,go,35
stop,320.0,752.42243664391,-350.72899382657266,stop-respond,35
go,,430.19643451462963,,go,35
go,,728.717183710253,,go,35
go,,269.72059144820264,,go,35
go,,692.5517607261437,,go,35
stop,400.0,577.6669813303552,272.95143675086877,stop-respond,35
go,,717.0132002334872,,go,35
go,,518.1728997541204,,go,35
go,,436.8348792272955,,go,35
go,,469.85203194549916,,go,35
stop,240.0,,-198.00217326658816,successful inhibition,35
go,,487.9287196705785,,go,35
go,,697.3941898630525,,go,35
go,,506.0264249491837,,go,35
go,,470.39659597512923,,go,35
stop,240.0,659.8936450725189,-3.718076375990478,stop-respond,35
go,,730.2604200426754,,go,35
go,,519.950146939591,,go,35
go,,520.5744040349952,,go,35
go,,548.534607408716,,go,35
stop,400.0,619.5271003729758,216.51942848263718,stop-respond,35
go,,641.5094583485278,,go,35
go,,510.6383775906302,,go,35
go,,516.6093874036283,,go,35
go,,847.9378231654046,,go,35
stop,400.0,278.799279842661,-192.50161547686588,stop-respond,35
go,,384.2994891344624,,go,35
go,,484.3399082728255,,go,35
go,,391.1484740899209,,go,35
go,,796.0849952261833,,go,35
stop,400.0,662.3118780298028,119.61631170803314,stop-respond,35
go,,437.3291121717115,,go,35
go,,641.4243988621722,,go,35
go,,600.4984573038262,,go,35
go,,632.6152012064714,,go,35
stop,320.0,694.4838381905176,115.6647590534495,stop-respond,35
go,,532.0729423198492,,go,36
go,,510.2997412116288,,go,36
go,,664.5921563008179,,go,36
go,,555.3064260466622,,go,36
stop,480.0,613.5713012173119,417.9364335225687,stop-respond,36
go,,1177.933427467667,,go,36
go,,422.3126993386836,,go,36
go,,509.2891008163839,,go,36
go,,827.5969452731786,,go,36
stop,400.0,164.32297842471615,291.4630770682502,stop-respond,36
go,,693.9219603589523,,go,36
go,,576.5843232157238,,go,36
go,,110.39958545349862,,go,36
go,,496.5136029455638,,go,36
stop,320.0,436.6183798844762,163.21696133052473,stop-respond,36
go,,894.9050242383255,,go,36
go,,49.884471311327275,,go,36
go,,431.1390381723204,,go,36
go,,813.2028748829275,,go,36
stop,480.0,570.8308379141695,184.3714426236304,stop-respond,36
go,,753.524375194209,,go,36
go,,644.5392240892209,,go,36
go,,465.3700289382664,,go,36
go,,550.3987838459566,,go,36
stop,160.0,254.80729000354896,229.3667567395686,stop-respond,36
go,,773.9128251337762,,go,36
go,,425.47540011584914,,go,36
go,,522.6151377247801,,go,36
go,,570.1509527461435,,go,36
stop,400.0,551.0554158701766,377.0745646631809,stop-respond,36
go,,469.2358617168938,,go,36
go,,879.2365897202535,,go,36
go,,578.6419819119607,,go,36
go,,523.1218632758648,,go,36
stop,80.0,,88.30224557870224,successful inhibition,36
go,,741.926388098186,,go,36
go,,542.8474657594874,,go,36
go,,437.16123274494987,,go,36
go,,701.3644713370288,,go,36
stop,320.0,,72.64975075063091,successful inhibition,36
go,,341.4107962288425,,go,36
go,,395.47064458390633,,go,36
go,,440.59724636197546,,go,36
go,,370.79313312300786,,go,36
stop,160.0,,309.04086081764643,successful inhibition,36
go,,413.62110634921135,,go,36
go,,450.63171283268184,,go,36
go,,548.3168454990348,,go,36
go,,535.6921210931349,,go,36
stop,160.0,,-35.19989277036541,successful inhibition,36
go,,478.8149967417761,,go,37
go,,469.1189609803244,,go,37
go,,788.4120590028326,,go,37
go,,489.40628300798005,,go,37
stop,240.0,668.1012054162125,224.22091636500434,stop-respond,37
go,,534.8989200517829,,go,37
go,,586.1200304037739,,go,37
go,,559.3798383692667,,go,37
go,,565.8465903576584,,go,37
stop,480.0,575.3231226771765,264.0251485595444,stop-respond,37
go,,1480.6250616210536,,go,37
go,,641.5998365043486,,go,37
go,,621.805351161553,,go,37
go,,695.9354070569697,,go,37
stop,80.0,,241.54464367049843,successful inhibition,37
go,,463.21210280494967,,go,37
go,,488.42527286472523,,go,37
go,,393.1941663184423,,go,37
go,,462.98565851881585,,go,37
stop,400.0,530.0479356670324,266.3914158665089,stop-respond,37
go,,651.3927873773622,,go,37
go,,534.0589755779384,,go,37
go,,602.3153690855355,,go,37
go,,334.4599616187809,,go,37
stop,320.0,593.6957695678735,234.15821937925395,stop-respond,37
go,,823.8256596086799,,go,37
go,,790.7637231494789,,go,37
go,,618.2339558128608,,go,37
go,,583.3013436564004,,go,37
stop,320.0,,236.9194032002662,successful inhibition,37
go,,678.297748580685,,go,37
go,,833.1119968902879,,go,37
go,,698.7507124395295,,go,37
go,,652.7935977834068,,go,37
stop,480.0,467.8086728860633,246.96406471699925,stop-respond,37
go,,695.0948659617665,,go,37
go,,498.0146159068422,,go,37
go,,675.3105365313245,,go,37
go,,548.7487216699959,,go,37
stop,480.0,726.6360868004053,246.56494786718935,stop-respond,37
go,,580.3980091415871,,go,37
go,,448.5598340791965,,go,37
go,,390.12165764235556,,go,37
go,,488.46774701670626,,go,37
stop,240.0,439.56794161665465,305.11781831252455,stop-respond,37
go,,505.7509772921558,,go,37
go,,671.3648662574816,,go,37
go,,478.52880827581436,,go,37
go,,559.6213153897878,,go,37
stop,240.0,838.3944611877183,331.95187408705584,stop-respond,37
go,,459.7357184308879,,go,38
go,,458.96128661064273,,go,38
go,,588.3351775345513,,go,38
go,,465.81944895107904,,go,38
stop,400.0,663.7298482775973,204.06102423019973,stop-respond,38
go,,507.9701082792819,,go,38
go,,653.9159594161415,,go,38
go,,402.7185068867469,,go,38
go,,645.9689530067109,,go,38
stop,80.0,608.4147379385365,242.33261957264398,stop-respond,38
go,,656.7921237884243,,go,38
go,,573.5660126137316,,go,38
go,,584.4900233507354,,go,38
go,,320.8414823126367,,go,38
stop,160.0,680.5484898934387,219.04275718902264,stop-respond,38
go,,391.2221257101726,,go,38
go,,748.2011382777507,,go,38
go,,750.4991048774045,,go,38
go,,659.1653062098121,,go,38
stop,400.0,626.1378002365133,190.6567987682449,stop-respond,38
go,,364.93783460522025,,go,38
go,,747.1119738187725,,go,38
go,,582.8159149168197,,go,38
go,,680.037818657129,,go,38
stop,320.0,793.764616045258,187.9094034090459,stop-respond,38
go,,564.07054984323,,go,38
go,,496.77781640659697,,go,38
go,,500.4379557530857,,go,38
go,,651.9987899555289,,go,38
stop,160.0,510.4495522742451,354.07651637863114,stop-respond,38
go,,748.5460684250553,,go,38
go,,677.9941021927452,,go,38
go,,586.2183926215573,,go,38
go,,505.91631338596795,,go,38
stop,80.0,543.0984426760966,373.744271958687,stop-respond,38
go,,561.4746709496694,,go,38
go,,462.76102155164654,,go,38
go,,502.35284397198313,,go,38
go,,478.0229428209526,,go,38
stop,320.0,663.838579640656,243.5891243635934,stop-respond,38
go,,360.05618466836347,,go,38
go,,577.5218179341313,,go,38
go,,721.9865056200786,,go,38
go,,451.0766954358268,,go,38
stop,240.0,720.5437454575388,180.21473365054055,stop-respond,38
go,,655.726208698335,,go,38
go,,677.5903881838061,,go,38
go,,381.1053576033436,,go,38
go,,671.047020444976,,go,38
stop,320.0,647.5257214684259,253.8956690920408,stop-respond,38
go,,701.1295720035587,,go,39
go,,499.55806204797227,,go,39
go,,288.35893440692126,,go,39
go,,344.3232799612417,,go,39
stop,240.0,,342.5519626805261,successful inhibition,39
go,,402.6812890227104,,go,39
go,,599.4785281948209,,go,39
go,,379.2887631916016,,go,39
go,,615.0716604011586,,go,39
stop,480.0,,210.1701932177416,successful inhibition,39
go,,456.01962659598314,,go,39
go,,420.83248263517453,,go,39
go,,263.0729992669999,,go,39
go,,499.76820712803743,,go,39
stop,80.0,429.39394521625997,525.8986123407486,stop-respond,39
go,,580.2129224233395,,go,39
go,,601.7429016553052,,go,39
go,,417.84965680278606,,go,39
go,,309.82650204496167,,go,39
stop,320.0,303.30813462986146,224.94773550233285,stop-respond,39
go,,511.0305210754514,,go,39
go,,377.4037745256239,,go,39
go,,377.53546996049556,,go,39
go,,490.7247784005459,,go,39
stop,160.0,376.42138629095297,237.9373318066933,stop-respond,39
go,,629.3535856529257,,go,39
go,,216.39070576787913,,go,39
go,,845.8205715889973,,go,39
go,,252.0787526901817,,go,39
stop,80.0,,206.60185777146998,successful inhibition,39
go,,288.8318080107047,,go,39
go,,463.4840729445191,,go,39
go,,230.1431517034013,,go,39
go,,615.2545263363329,,go,39
stop,320.0,512.288487165935,197.60590350850495,stop-respond,39
go,,256.08680847481867,,go,39
go,,526.1739776677009,,go,39
go,,395.973329728546,,go,39
go,,545.1608314284192,,go,39
stop,240.0,,259.42228150090153,successful inhibition,39
go,,583.0171128828915,,go,39
go,,294.0786559215067,,go,39
go,,441.9484131267707,,go,39
go,,693.6205962238648,,go,39
stop,400.0,218.04496328996748,343.52347935204125,stop-respond,39
go,,446.8461482081553,,go,39
go,,488.5194439428054,,go,39
go,,547.6673562074734,,go,39
go,,765.8429280999637,,go,39
stop,240.0,540.9059646919428,219.89888987323445,stop-respond,39
go,,691.502049589035,,go,40
go,,492.5326147249409,,go,40
go,,906.6052397327121,,go,40
go,,448.9033684111815,,go,40
stop,480.0,546.5934824468713,285.50023414397884,stop-respond,40
go,,737.09618467206,,go,40
go,,796.7087822295134,,go,40
go,,895.6569106565079,,go,40
go,,1258.9009811543608,,go,40
stop,160.0,,219.63729793003398,successful inhibition,40
go,,643.3430065687077,,go,40
go,,833.9736551745639,,go,40
go,,680.4320723437194,,go,40
go,,545.2770027856996,,go,40
stop,320.0,474.76535257470937,445.79874173446615,stop-respond,40
go,,780.5135141495617,,go,40
go,,838.7242061746618,,go,40
go,,743.6380340977707,,go,40
go,,553.6412437563546,,go,40
stop,240.0,560.0696362337363,432.4548123051194,stop-respond,40
go,,625.4038389244105,,go,40
go,,494.9759981827194,,go,40
go,,1477.1251332636161,,go,40
go,,586.0479901092588,,go,40
stop,160.0,1127.4524832127327,275.2481821398554,stop-respond,40
go,,525.2861345578514,,go,40
go,,1167.783585548879,,go,40
go,,294.67915945781806,,go,40
go,,647.4969099921767,,go,40
stop,480.0,,262.23496202864004,successful inhibition,40
go,,568.532591190537,,go,40
go,,493.3660786693827,,go,40
go,,1393.1759508042423,,go,40
go,,902.5623711358126,,go,40
stop,80.0,,243.53162163823723,successful inhibition,40
go,,880.429190962109,,go,40
go,,963.4126991912103,,go,40
go,,558.7165251723976,,go,40
go,,694.6756462999068,,go,40
stop,80.0,,259.50538904526906,successful inhibition,40
go,,326.76153666943287,,go,40
go,,517.3014379541726,,go,40
go,,562.1816697890364,,go,40
go,,565.7206811553157,,go,40
stop,400.0,,296.52069635584616,successful inhibition,40
go,,627.590526799519,,go,40
go,,448.72958098746335,,go,40
go,,594.6080030850285,,go,40
go,,764.8708245752022,,go,40
stop,160.0,469.5229810197972,231.64100401844976,stop-respond,40
go,,484.8846442079625,,go,41
go,,670.6822830718647,,go,41
go,,645.7581775584915,,go,41
go,,521.1406011547418,,go,41
stop,80.0,589.1293547518351,309.74635817760594,stop-respond,41
go,,577.395843039469,,go,41
go,,478.3062290939156,,go,41
go,,541.1496565457111,,go,41
go,,597.684970343396,,go,41
stop,240.0,825.9023118711755,387.6691822100523,stop-respond,41
go,,730.4405259868128,,go,41
go,,921.7544711139143,,go,41
go,,692.4209744602983,,go,41
go,,853.16963433554,,go,41
stop,480.0,462.1028063085725,162.78771128351227,stop-respond,41
go,,571.4437575953701,,go,41
go,,593.6928725733883,,go,41
go,,588.6644344870393,,go,41
go,,527.1204373264358,,go,41
stop,80.0,395.728970541108,340.3632398469213,stop-respond,41
go,,449.24465026014985,,go,41
go,,725.1782963547378,,go,41
go,,634.901412599065,,go,41
go,,487.25911098678563,,go,41
stop,240.0,708.8631905169636,156.32333479207557,stop-respond,41
go,,457.18971106713906,,go,41
go,,751.4132403529052,,go,41
go,,460.91334108639404,,go,41
go,,385.98967498857735,,go,41
stop,320.0,553.8450954253731,33.89139929827067,stop-respond,41
go,,441.0004229912294,,go,41
go,,552.334119822823,,go,41
go,,467.0588827678405,,go,41
go,,493.4631140151039,,go,41
stop,480.0,442.98357175805717,384.44411722521477,stop-respond,41
go,,477.7816522048881,,go,41
go,,388.2712888587882,,go,41
go,,463.79384738755147,,go,41
go,,554.5962181060638,,go,41
stop,480.0,519.3185058721427,231.90255698584298,stop-respond,41
go,,479.2410924877312,,go,41
go,,483.26865639386995,,go,41
go,,515.3404738507396,,go,41
go,,492.26428363554123,,go,41
stop,80.0,478.3394695861492,178.19338838457074,stop-respond,41
go,,455.3176385677202,,go,41
go,,560.125587149978,,go,41
go,,624.9465342750825,,go,41
go,,423.9905098819729,,go,41
stop,480.0,617.8906940589617,438.32920694108464,stop-respond,41
go,,438.6138680920165,,go,42
go,,665.7290654239149,,go,42
go,,578.2713072091353,,go,42
go,,439.54288903290296,,go,42
stop,80.0,564.1680004535073,146.45456161055125,stop-respond,42
go,,570.3924943747747,,go,42
go,,545.3380953749975,,go,42
go,,591.4809496739243,,go,42
go,,610.3632625576404,,go,42
stop,80.0,521.9108998231782,77.01448097529031,stop-respond,42
go,,667.7698397439481,,go,42
go,,598.6119885710996,,go,42
go,,581.5868861267621,,go,42
go,,456.7821784837736,,go,42
stop,240.0,530.3199570058581,147.972153643276,stop-respond,42
go,,606.5792169373241,,go,42
go,,544.9306063801739,,go,42
go,,506.5477835032209,,go,42
go,,424.4892797883806,,go,42
stop,320.0,687.6234069164061,173.02376391049089,stop-respond,42
go,,612.8572326259432,,go,42
go,,507.1229542752822,,go,42
go,,581.6352264265039,,go,42
go,,411.54220859898646,,go,42
stop,320.0,529.5606467223131,46.3155740637238,stop-respond,42
go,,850.6122586075544,,go,42
go,,537.6034452263109,,go,42
go,,511.0037188715851,,go,42
go,,704.1951922303546,,go,42
stop,400.0,396.42393664440556,327.47437009765576,stop-respond,42
go,,700.1234192884795,,go,42
go,,572.0980837963518,,go,42
go,,515.0624956744609,,go,42
go,,654.736471017133,,go,42
stop,480.0,543.2593949261494,143.76877305441616,stop-respond,42
go,,328.7264564300068,,go,42
go,,662.0641582298878,,go,42
go,,437.3285281956789,,go,42
go,,600.6907311020503,,go,42
stop,400.0,490.6147046278305,377.51661564063704,stop-respond,42
go,,708.9488083601391,,go,42
go,,491.6868030352722,,go,42
go,,502.21592971318506,,go,42
go,,569.4035817097961,,go,42
stop,240.0,448.1666835322048,399.73828342734373,stop-respond,42
go,,670.745498658559,,go,42
go,,685.9100135777824,,go,42
go,,459.7788626557151,,go,42
go,,449.9902242428357,,go,42
stop,80.0,606.9884574122357,497.8499798532513,stop-respond,42
go,,743.6556742382161,,go,43
go,,810.9484392858637,,go,43
go,,298.4516790701391,,go,43
go,,478.9493862613905,,go,43
stop,400.0,183.38097123780415,290.55484161490784,stop-respond,43
go,,691.0972377521093,,go,43
go,,168.98184625098463,,go,43
go,,341.53748638873475,,go,43
go,,729.6690827292239,,go,43
stop,240.0,,321.16575800831555,successful inhibition,43
go,,263.15710765976996,,go,43
go,,508.4683608619939,,go,43
go,,872.5318604162096,,go,43
go,,670.540692297631,,go,43
stop,80.0,,355.6127699507764,successful inhibition,43
go,,411.08792544006167,,go,43
go,,561.5641115493322,,go,43
go,,545.8869290957482,,go,43
go,,516.160137427109,,go,43
stop,480.0,749.0603437327129,538.4908791984925,stop-respond,43
go,,358.8289170162975,,go,43
go,,592.643884171481,,go,43
go,,174.9638589351266,,go,43
go,,333.8711601964202,,go,43
stop,240.0,,356.0889637730421,successful inhibition,43
go,,410.4711630172208,,go,43
go,,46.79192435398738,,go,43
go,,310.58677401310183,,go,43
go,,706.3814250655237,,go,43
stop,400.0,355.5249706594551,285.8746128059115,stop-respond,43
go,,486.2215043073583,,go,43
go,,621.7469737583311,,go,43
go,,9.846958601916754,,go,43
go,,551.4312128206759,,go,43
stop,160.0,,348.1276409348054,successful inhibition,43
go,,616.8726741139747,,go,43
go,,566.1801586977425,,go,43
go,,837.9032064852468,,go,43
go,,562.4582544083795,,go,43
stop,320.0,565.4219732809333,431.0791161043454,stop-respond,43
go,,695.1394964292884,,go,43
go,,505.3545266174629,,go,43
go,,507.85833353750394,,go,43
go,,598.9971304539974,,go,43
stop,160.0,,349.6120870173614,successful inhibition,43
go,,583.9066592392546,,go,43
go,,447.6501872715155,,go,43
go,,255.92166915448698,,go,43
go,,566.0696048050668,,go,43
stop,320.0,441.4893137629865,386.08654185437945,stop-respond,43
go,,933.3113654743527,,go,44
go,,846.2269763158182,,go,44
go,,855.5747053178544,,go,44
go,,641.2813258232233,,go,44
stop,480.0,941.3768881790609,386.48105175607833,stop-respond,44
go,,1033.841433458301,,go,44
go,,445.5074450223955,,go,44
go,,850.8609449937911,,go,44
go,,472.4789250271289,,go,44
stop,480.0,465.24981401700956,372.3218510108787,stop-respond,44
go,,741.152475713103,,go,44
go,,636.001401471885,,go,44
go,,399.0217445930429,,go,44
go,,876.8556079925617,,go,44
stop,320.0,651.4238334766112,328.7767981590475,stop-respond,44
go,,492.16397587928657,,go,44
go,,424.64038736607927,,go,44
go,,1145.3606870081317,,go,44
go,,567.7498050373235,,go,44
stop,80.0,627.829785156247,367.25960518304635,stop-respond,44
go,,1584.3545842922395,,go,44
go,,342.8253336630887,,go,44
go,,560.7544415138742,,go,44
go,,579.7050070060257,,go,44
stop,480.0,661.1641995914756,297.5098333496305,stop-respond,44
go,,463.30637329274,,go,44
go,,1157.9346729648385,,go,44
go,,694.0854064414441,,go,44
go,,1128.3736068459768,,go,44
stop,160.0,468.38107822797735,382.7109292056925,stop-respond,44
go,,755.5613739802072,,go,44
go,,966.2020265051187,,go,44
go,,894.3342978264013,,go,44
go,,548.3386428552525,,go,44
stop,400.0,423.1185983520537,356.2705957188909,stop-respond,44
go,,1004.6382606564525,,go,44
go,,828.5284569735945,,go,44
go,,782.9614671526012,,go,44
go,,861.0282349813779,,go,44
stop,480.0,696.7324333656949,317.13144874978724,stop-respond,44
go,,445.8234029881942,,go,44
go,,739.3562872554623,,go,44
go,,460.31380310203485,,go,44
go,,948.7681534845008,,go,44
stop,480.0,534.3833245628783,300.99375980279586,stop-respond,44
go,,556.3322174843964,,go,44
go,,567.3095328925801,,go,44
