trial_type,ssd,observed_rt,ss_rt,outcome,participant_id
go,,105.46000435547279,,go,30
go,,458.79655064492886,,go,30
go,,431.55591154444767,,go,30
stop,160.0,,366.4573711435323,successful inhibition,30
go,,449.5321497395598,,go,30
go,,340.8322750819168,,go,30
go,,552.9364792895948,,go,30
go,,455.7329924330822,,go,30
stop,160.0,,171.03794452896926,successful inhibition,30
go,,405.88577738163883,,go,30
go,,607.7736630308835,,go,30
go,,228.93596640428845,,go,30
go,,401.50486515616967,,go,30
stop,80.0,,291.4367128727462,successful inhibition,30
go,,338.077678937307,,go,30
go,,585.2187742632832,,go,30
go,,522.7749963661748,,go,30
go,,649.044240211207,,go,30
stop,320.0,,284.9445295158443,successful inhibition,30
go,,454.74021713384155,,go,30
go,,486.1755961725984,,go,30
go,,334.34456056388507,,go,30
go,,311.84191548813055,,go,30
stop,320.0,348.98619359170874,275.93309079727055,stop-respond,30
go,,608.2705788639702,,go,30
go,,533.111849607632,,go,30
go,,882.0259480278498,,go,30
go,,724.1527112086346,,go,30
stop,80.0,,312.7647761127142,successful inhibition,30
go,,461.66620898937555,,go,30
go,,507.56090329226475,,go,30
go,,319.94852422349885,,go,30
go,,649.5283580357398,,go,30
stop,160.0,416.21255574788563,375.2693019479253,stop-respond,30
go,,531.7896637983928,,go,30
go,,775.9671134087722,,go,30
go,,267.3306613737361,,go,30
go,,513.5848396228428,,go,30
stop,160.0,720.258351583746,237.46847115015817,stop-respond,30
go,,743.4015251566086,,go,30
go,,489.1576971925756,,go,30
go,,389.92477985185144,,go,30
go,,479.8312292688651,,go,30
stop,80.0,323.35890027250167,360.81118992491406,stop-respond,30
go,,596.0228679833657,,go,30
go,,389.59544773971254,,go,30
go,,549.7585977990791,,go,30
go,,702.759630186594,,go,30
stop,480.0,595.1978743877497,288.795194399559,stop-respond,30
go,,707.643058151062,,go,31
go,,525.3947458156331,,go,31
go,,352.65273315978004,,go,31
go,,527.1371938245564,,go,31
stop,160.0,437.6136201389208,314.3129839496398,stop-respond,31
go,,311.30120478977767,,go,31
go,,615.9757307696416,,go,31
go,,688.3413484705384,,go,31
go,,430.88478440008726,,go,31
stop,80.0,475.0346838791155,336.734521833554,stop-respond,31
go,,471.7117840123236,,go,31
go,,1060.5148215415181,,go,31
go,,318.4080635880516,,go,31
go,,816.8377745546916,,go,31
stop,80.0,,293.38229326511515,successful inhibition,31
go,,920.7485881612154,,go,31
go,,795.1869957755396,,go,31
go,,157.5600790503238,,go,31
go,,619.8585083088057,,go,31
stop,480.0,315.49000506041784,205.51083456746423,stop-respond,31
go,,487.6939493037287,,go,31
go,,679.9633751605904,,go,31
go,,937.4526799496485,,go,31
go,,856.9488701367491,,go,31
stop,160.0,,205.0588602478573,successful inhibition,31
go,,531.6163773657779,,go,31
go,,788.0095706139072,,go,31
go,,965.8383420322415,,go,31
go,,605.5424959220359,,go,31
stop,240.0,,319.373086756747,successful inhibition,31
go,,587.6931331771639,,go,31
go,,748.2860384587879,,go,31
go,,348.36990964906465,,go,31
go,,655.0071283032629,,go,31
stop,240.0,830.7572041084584,388.56173538100774,stop-respond,31
go,,574.9130367846662,,go,31
go,,402.32631750233253,,go,31
go,,432.7590675566073,,go,31
go,,473.2078308994214,,go,31
stop,480.0,577.7746192455598,178.28593346756128,stop-respond,31
go,,903.716521801449,,go,31
go,,888.7907058896178,,go,31
go,,151.73374661537008,,go,31
go,,728.61765965398,,go,31
stop,160.0,,296.95803809832734,successful inhibition,31
go,,698.5466105765036,,go,31
go,,784.6219729077732,,go,31
go,,501.5135699189808,,go,31
go,,238.1556317223379,,go,31
stop,160.0,701.8695763680414,305.66160961911623,stop-respond,31
go,,492.4455162007403,,go,32
go,,573.7906019111705,,go,32
go,,608.7448484158581,,go,32
go,,628.4067850240451,,go,32
stop,320.0,,189.81636791667287,successful inhibition,32
go,,551.8737834261314,,go,32
go,,857.9712602596469,,go,32
go,,551.6122341613005,,go,32
go,,458.0713372287903,,go,32
stop,320.0,626.316954977007,132.08182317282964,stop-respond,32
go,,757.4271983489245,,go,32
go,,620.2738575864978,,go,32
go,,605.4179257049345,,go,32
go,,553.703755639603,,go,32
stop,240.0,607.5721537835118,185.14171159745663,stop-respond,32
go,,532.0762412594748,,go,32
go,,531.2731844859909,,go,32
go,,504.2983278700311,,go,32
go,,498.3198612098896,,go,32
stop,240.0,512.9234396850526,197.38547983935268,stop-respond,32
go,,605.8485599612751,,go,32
go,,607.8273437721738,,go,32
go,,512.036662747725,,go,32
go,,472.96235965154574,,go,32
stop,240.0,,182.45278181759224,successful inhibition,32
go,,731.1510948423296,,go,32
go,,1460.862416089728,,go,32
go,,609.0171163271248,,go,32
go,,520.6952471784252,,go,32
stop,160.0,,173.86719319305314,successful inhibition,32
go,,657.281309525737,,go,32
go,,482.55991689709964,,go,32
go,,613.7635446822865,,go,32
go,,709.7723890511669,,go,32
stop,400.0,532.5499947148784,162.66301203408764,stop-respond,32
go,,594.1123487387554,,go,32
go,,545.4789461514322,,go,32
go,,569.1059975684547,,go,32
go,,955.6532624180411,,go,32
stop,480.0,426.496355612213,142.02476054967696,stop-respond,32
go,,501.92164040407965,,go,32
go,,670.5779173760592,,go,32
go,,578.6548870891396,,go,32
go,,516.3717738083085,,go,32
stop,480.0,491.7189579195137,141.93178465920684,stop-respond,32
go,,532.707302460859,,go,32
go,,588.0499062017402,,go,32
go,,518.5191227743192,,go,32
go,,559.4465997583649,,go,32
stop,160.0,465.6384312692678,251.96490263445048,stop-respond,32
go,,413.00673776199733,,go,33
go,,406.03252954071036,,go,33
go,,494.4474755795852,,go,33
go,,444.33420992555415,,go,33
stop,240.0,347.89274462959906,219.02845441310023,stop-respond,33
go,,397.07804137174924,,go,33
go,,652.8773030469523,,go,33
go,,416.6958249008246,,go,33
go,,542.9277955938105,,go,33
stop,160.0,606.8313125416199,244.61154385745058,stop-respond,33
go,,407.74925687372735,,go,33
go,,542.8437816210335,,go,33
go,,536.2292730709249,,go,33
go,,511.1269153707382,,go,33
stop,80.0,,290.76463892127697,successful inhibition,33
go,,488.91654886318656,,go,33
go,,483.3179888156616,,go,33
go,,426.37086935750483,,go,33
go,,426.10074879836407,,go,33
stop,240.0,485.7238914948617,338.37950557112435,stop-respond,33
go,,647.464452573253,,go,33
go,,178.21691310064426,,go,33
go,,358.3995998538318,,go,33
go,,499.83305050026195,,go,33
stop,400.0,245.03476635894256,316.5914291073806,stop-respond,33
go,,170.66354555679283,,go,33
go,,360.913766381518,,go,33
go,,496.00979425040595,,go,33
go,,521.161912118594,,go,33
stop,320.0,580.7235319239464,384.25916603274777,stop-respond,33
go,,398.7796559093057,,go,33
go,,617.8325639967155,,go,33
go,,690.9425119408501,,go,33
go,,516.8664171491379,,go,33
stop,480.0,557.0346650342135,424.6051849529771,stop-respond,33
go,,417.0729058867885,,go,33
go,,465.32297781284393,,go,33
go,,525.3392939637497,,go,33
go,,332.163246530806,,go,33
stop,80.0,580.3636795887921,299.79353202325404,stop-respond,33
go,,344.50225142870363,,go,33
go,,521.5785188897516,,go,33
go,,490.3587801596548,,go,33
go,,348.63616943046657,,go,33
stop,320.0,,228.74106155271036,successful inhibition,33
go,,420.2091706306575,,go,33
go,,316.03132167457613,,go,33
go,,423.1369479023066,,go,33
go,,485.616852038394,,go,33
stop,80.0,300.07110334131596,244.9162881841595,stop-respond,33
go,,391.63211585619445,,go,34
go,,672.9789300382365,,go,34
go,,421.33023608849743,,go,34
go,,667.7535387953637,,go,34
stop,320.0,463.22736854877337,353.6736894909929,stop-respond,34
go,,516.1681748875133,,go,34
go,,493.5824016096433,,go,34
go,,269.4360232212435,,go,34
go,,571.4493143092478,,go,34
stop,400.0,732.9516961670956,255.84483165556213,stop-respond,34
go,,641.8367143895217,,go,34
go,,564.8739702747778,,go,34
go,,921.0610704907533,,go,34
go,,581.9116357220895,,go,34
stop,240.0,347.6935281512742,270.3580324830247,stop-respond,34
go,,406.72417144550917,,go,34
go,,941.9855311103847,,go,34
go,,692.8629684465094,,go,34
go,,448.0722025365807,,go,34
stop,480.0,531.9813872014033,290.35178448502137,stop-respond,34
go,,522.6265681220266,,go,34
go,,277.13939307671666,,go,34
go,,681.7224787844334,,go,34
go,,156.9953388578478,,go,34
stop,160.0,556.944010159627,514.598014692335,stop-respond,34
go,,628.7792127679697,,go,34
go,,552.8632540264588,,go,34
go,,832.8550932012936,,go,34
go,,792.1193652593208,,go,34
stop,320.0,647.469834581856,239.50258435270464,stop-respond,34
go,,132.5968366689508,,go,34
go,,718.1188626976412,,go,34
go,,503.9701672326484,,go,34
go,,556.2883103910302,,go,34
stop,160.0,807.7187902969813,104.57170653031051,stop-respond,34
go,,614.2470829729187,,go,34
go,,557.2475934333321,,go,34
go,,614.1736096769906,,go,34
go,,450.621263094244,,go,34
stop,80.0,663.4942685328658,159.6855133607046,stop-respond,34
go,,566.788737957835,,go,34
go,,815.1893684660015,,go,34
go,,515.6015770281413,,go,34
go,,772.2037000882372,,go,34
stop,400.0,745.5636897527618,196.1735410279107,stop-respond,34
go,,568.96246913038,,go,34
go,,608.8030672642249,,go,34
go,,553.2178212854877,,go,34
go,,773.2700294371884,,go,34
stop,400.0,656.3142717233992,381.45492191675254,stop-respond,34
go,,700.2966156973088,,go,35
go,,692.73973190244,,go,35
go,,681.9745227305955,,go,35
go,,668.8794346269503,,go,35
stop,160.0,505.57539172874795,14.55102739085308,stop-respond,35
go,,566.8531924851284,,go,35
go,,361.1072364982947,,go,35
go,,517.7605585642453,,go,35
go,,789.6772988522174,,go,35
stop,160.0,587.8166595684081,22.19744157987752,stop-respond,35
go,,909.6684811827008,,go,35
go,,812.3142996033249,,go,35
go,,508.7118190075762,,go,35
go,,432.96019412665686,,go,35
stop,320.0,514.071502094067,66.11404373016613,stop-respond,35
go,,456.7924600163516,,go,35
go,,681.9355934499863,,go,35
go,,701.2063109801019,,go,35
go,,467.2679707703006,,go,35
stop,320.0,548.4383974154979,10.95938320001612,stop-respond,35
go,,720.7805936898262,,go,35
go,,399.6236368648637,,go,35
go,,776.5635824491095,,go,35
go,,485.99428171849837,,go,35
stop,320.0,682.0810649770619,227.4211758385901,stop-respond,35
go,,628.882035177319,,go,35
go,,548.7846003981664,,go,35
go,,599.6586637717284,,go,35
go,,562.7422875223498,,go,35
stop,240.0,479.53394879232235,340.91706658119045,stop-respond,35
go,,875.1976573948662,,go,35
go,,438.93437598455716,,go,35
go,,537.7066534151722,,go,35
go,,444.72594815764,,go,35
stop,480.0,666.5208208412807,188.95657305980185,stop-respond,35
go,,651.4303421470014,,go,35
go,,376.6589881489352,,go,35
go,,521.3053432496622,,go,35
go,,409.5778190476227,,go,35
stop,480.0,811.7161708042277,91.52262752253642,stop-respond,35
go,,401.87549738192496,,go,35
go,,729.7023287586765,,go,35
go,,408.7869416999424,,go,35
go,,753.5438725509714,,go,35
stop,320.0,699.92274181468,140.1002547426928,stop-respond,35
go,,627.6677708369216,,go,35
go,,397.10317979219053,,go,35
go,,613.0811916699165,,go,35
go,,607.1478530006486,,go,35
stop,160.0,558.9636238886003,193.25933472009388,stop-respond,35
go,,722.3462512503698,,go,36
go,,550.3294843654197,,go,36
go,,974.9619151740575,,go,36
go,,705.8130383608151,,go,36
stop,480.0,214.56361543645738,150.1553520890308,stop-respond,36
go,,345.5210534156506,,go,36
go,,770.6263653514584,,go,36
go,,369.21368727177423,,go,36
go,,573.8796153385287,,go,36
stop,240.0,,319.48178408966066,successful inhibition,36
go,,779.0749054043313,,go,36
go,,397.6887859808823,,go,36
go,,602.8363867717917,,go,36
go,,869.2350250815855,,go,36
stop,320.0,529.9452738298083,443.98498366684953,stop-respond,36
go,,308.170314135219,,go,36
go,,853.4519933273519,,go,36
go,,299.41336380570044,,go,36
go,,705.202045902468,,go,36
stop,80.0,,219.7854513397736,successful inhibition,36
go,,262.0384286449868,,go,36
go,,333.5024429707599,,go,36
go,,489.349233960204,,go,36
go,,236.61105747756818,,go,36
stop,320.0,,13.02571311885987,successful inhibition,36
go,,801.2975877553363,,go,36
go,,555.2807040439507,,go,36
go,,538.642469684895,,go,36
go,,532.8521462799445,,go,36
stop,320.0,456.79003510705934,368.4579922609696,stop-respond,36
go,,583.4458605118459,,go,36
go,,668.1604092009876,,go,36
go,,452.570497434437,,go,36
go,,810.5883882352318,,go,36
stop,400.0,578.3439646479636,422.11708166678665,stop-respond,36
go,,467.59855788146575,,go,36
go,,378.8598863984867,,go,36
go,,783.050682553559,,go,36
go,,506.4594179491004,,go,36
stop,240.0,,177.5023719052842,successful inhibition,36
go,,482.0111361557052,,go,36
go,,896.3749945945704,,go,36
go,,647.5130279062275,,go,36
go,,466.56294256975355,,go,36
stop,480.0,203.35576911754893,537.4400039922837,stop-respond,36
go,,613.3305988642768,,go,36
go,,656.9028408902976,,go,36
go,,444.8985411922464,,go,36
go,,555.6993503599183,,go,36
stop,240.0,249.0756849196116,205.2747398332079,stop-respond,36
go,,614.7250409144613,,go,37
go,,516.2589457583464,,go,37
go,,626.2257577674862,,go,37
go,,581.9694784941772,,go,37
stop,320.0,819.1976136230317,246.6304478421854,stop-respond,37
go,,353.43132938611,,go,37
go,,562.5279003009133,,go,37
go,,551.9526076414936,,go,37
go,,735.1135640181224,,go,37
stop,480.0,607.1107567372285,426.6607288032159,stop-respond,37
go,,587.8442733064862,,go,37
go,,578.1003334880758,,go,37
go,,609.100052522395,,go,37
go,,497.3193797876244,,go,37
stop,80.0,,365.14348718840216,successful inhibition,37
go,,607.1292762789708,,go,37
go,,734.7884270161924,,go,37
go,,355.4517024860953,,go,37
go,,540.4713929890495,,go,37
stop,240.0,,379.86444457941934,successful inhibition,37
go,,1096.5207789860676,,go,37
go,,706.2316595581254,,go,37
go,,522.5780936602044,,go,37
go,,546.6745346481305,,go,37
stop,80.0,631.7119993978624,281.54971020393333,stop-respond,37
go,,467.6182681355739,,go,37
go,,610.2029760178063,,go,37
go,,329.6848642403331,,go,37
go,,576.3067407341193,,go,37
stop,80.0,,245.06319073684733,successful inhibition,37
go,,782.7816260482198,,go,37
go,,465.19483153130915,,go,37
go,,481.85736280027027,,go,37
go,,546.4040807651652,,go,37
stop,80.0,436.44373834897755,253.66036362767568,stop-respond,37
go,,650.122292388188,,go,37
go,,612.7053561072128,,go,37
go,,265.2103254259596,,go,37
go,,677.1702753728182,,go,37
stop,80.0,,244.79108137274696,successful inhibition,37
go,,518.5437490913466,,go,37
go,,424.0219696702448,,go,37
go,,494.70007101354383,,go,37
go,,527.3418678194498,,go,37
stop,400.0,564.0978173289108,252.3469652274389,stop-respond,37
go,,518.3965123031709,,go,37
go,,427.4437429173239,,go,37
go,,510.5937634854475,,go,37
go,,637.4645277857112,,go,37
stop,320.0,432.1346090752799,451.0741902908617,stop-respond,37
go,,664.7890869665739,,go,38
go,,459.2694675495568,,go,38
go,,829.6531355403553,,go,38
go,,535.1726545114345,,go,38
stop,240.0,587.4139453649041,207.39136260602265,stop-respond,38
go,,503.9097727956867,,go,38
go,,581.6720160943344,,go,38
go,,615.0389337039192,,go,38
go,,577.4770297774695,,go,38
stop,400.0,447.23064247006647,171.1784289405292,stop-respond,38
go,,482.4331752397054,,go,38
go,,553.609611851695,,go,38
go,,451.92844510337636,,go,38
go,,691.3676598635816,,go,38
stop,400.0,688.0493024350469,264.663698622615,stop-respond,38
go,,689.3012570526688,,go,38
go,,643.737388569889,,go,38
go,,594.7724139394306,,go,38
go,,481.54576798626294,,go,38
stop,240.0,556.6283404022868,214.89563701922913,stop-respond,38
go,,618.6662315413342,,go,38
go,,557.7604889357096,,go,38
go,,673.1296954298602,,go,38
go,,640.5522461445809,,go,38
stop,400.0,573.9742448931138,394.16841827927357,stop-respond,38
go,,483.53075209693645,,go,38
go,,502.00565389467954,,go,38
go,,482.60756972811157,,go,38
go,,421.2949040535728,,go,38
stop,240.0,889.8156075987742,210.02158103681714,stop-respond,38
go,,538.660317256172,,go,38
go,,848.8958954607508,,go,38
go,,518.2788230023547,,go,38
go,,576.0005322543504,,go,38
stop,240.0,511.72347298745046,274.4298248100374,stop-respond,38
go,,781.2326834113545,,go,38
go,,519.5405204378843,,go,38
go,,572.4804079242534,,go,38
go,,675.2232435333307,,go,38
stop,400.0,482.29095054766816,200.02777415913246,stop-respond,38
go,,601.0479240003915,,go,38
go,,539.5305647111165,,go,38
go,,607.4436732050766,,go,38
go,,402.5100822501091,,go,38
stop,80.0,705.284071112709,266.9978902745562,stop-respond,38
go,,361.6100017085647,,go,38
go,,531.2702432940151,,go,38
go,,485.5249289303626,,go,38
go,,514.6129843345235,,go,38
stop,400.0,336.4929605641548,240.38445423142497,stop-respond,38
go,,462.9171228211055,,go,39
go,,649.0248484194774,,go,39
go,,609.7433294393068,,go,39
go,,724.3554721357608,,go,39
stop,320.0,494.4512698718333,263.46562749898015,stop-respond,39
go,,475.4708238340936,,go,39
go,,488.9283004923962,,go,39
go,,528.31602549443,,go,39
go,,489.8142558014787,,go,39
stop,160.0,521.3356778677074,561.4585689592653,stop-respond,39
go,,451.2975606592829,,go,39
go,,335.2081840812178,,go,39
go,,431.93330469235485,,go,39
go,,491.1776357730396,,go,39
stop,400.0,238.53922819095126,422.4432789535848,stop-respond,39
go,,358.58634581277005,,go,39
go,,561.1929399436953,,go,39
go,,593.9381964424414,,go,39
go,,548.0442977998997,,go,39
stop,240.0,,203.58426027523797,successful inhibition,39
go,,383.81714135669534,,go,39
go,,453.2759150851201,,go,39
go,,479.20139427096996,,go,39
go,,333.5596288836936,,go,39
stop,320.0,409.1773136654859,255.56815810023866,stop-respond,39
go,,302.6771651955574,,go,39
go,,438.85088430354693,,go,39
go,,609.8227558500871,,go,39
go,,545.68697065168,,go,39
stop,320.0,373.15814035394294,493.84046478568587,stop-respond,39
go,,511.76638082203084,,go,39
go,,591.0037945786146,,go,39
go,,556.6750545539634,,go,39
go,,434.30637389809516,,go,39
stop,480.0,580.723668608184,185.18257812184845,stop-respond,39
go,,540.1787973964227,,go,39
go,,867.3988835585222,,go,39
go,,428.95902555433094,,go,39
go,,416.56399765693754,,go,39
stop,320.0,630.31282725505,376.7666176990334,stop-respond,39
go,,781.8201410969715,,go,39
go,,584.047883434467,,go,39
go,,562.8458299994397,,go,39
go,,426.6154796036465,,go,39
stop,320.0,520.8395519692867,400.58653759291315,stop-respond,39
go,,388.79212189052083,,go,39
go,,589.9713870669552,,go,39
go,,495.6721199355069,,go,39
go,,559.1251401718016,,go,39
stop,400.0,272.70379269067234,226.9334458068762,stop-respond,39
go,,699.6228269690703,,go,40
go,,644.4174979813171,,go,40
go,,664.6479541553501,,go,40
go,,420.6351364610673,,go,40
stop,80.0,,298.63384243507437,successful inhibition,40
go,,743.5692190786351,,go,40
go,,361.56884461465074,,go,40
go,,668.4094800808926,,go,40
go,,632.0754787407574,,go,40
stop,80.0,522.0247209753713,259.2700483014886,stop-respond,40
go,,742.3097244228986,,go,40
go,,521.0438072071398,,go,40
go,,484.4756041576351,,go,40
go,,669.3937583883169,,go,40
stop,400.0,893.6247988817718,289.16039738147583,stop-respond,40
go,,301.69433152055086,,go,40
go,,725.6091678988785,,go,40
go,,773.8005072965632,,go,40
go,,801.3872492962948,,go,40
stop,240.0,885.1862276985048,256.5677920466577,stop-respond,40
go,,928.0575050546831,,go,40
go,,277.91553856734754,,go,40
go,,866.8561391582324,,go,40
go,,691.0575345987974,,go,40
stop,320.0,724.6915776622338,445.4213098671488,stop-respond,40
go,,560.5201849027728,,go,40
go,,498.441863507222,,go,40
go,,1024.103626906995,,go,40
go,,662.587793113197,,go,40
stop,480.0,1756.9939155299721,250.5101842404712,stop-respond,40
go,,392.8561704165917,,go,40
go,,882.7732793391393,,go,40
go,,490.34916692193207,,go,40
go,,553.8186292162009,,go,40
stop,320.0,,239.65120158928227,successful inhibition,40
go,,739.138067947396,,go,40
go,,732.4734879896987,,go,40
go,,933.2525209578296,,go,40
go,,1154.7101963002879,,go,40
stop,160.0,,298.11626492865855,successful inhibition,40
go,,750.0864016969298,,go,40
go,,774.7775431507328,,go,40
go,,612.5716786545117,,go,40
go,,994.6284267450628,,go,40
stop,240.0,,249.67108325862486,successful inhibition,40
go,,911.4294520413598,,go,40
go,,477.98940120506245,,go,40
go,,905.5978593864361,,go,40
go,,621.9087425585246,,go,40
stop,400.0,990.3391591123365,358.09109270375717,stop-respond,40
go,,656.7615655636773,,go,41
go,,576.0611121042713,,go,41
go,,467.9947527317249,,go,41
go,,347.3275829530495,,go,41
stop,480.0,503.0032335939864,312.4153644072241,stop-respond,41
go,,459.55109809525743,,go,41
go,,475.0733078080399,,go,41
go,,522.5437742641501,,go,41
go,,579.3058057050464,,go,41
stop,240.0,584.8780503382188,328.7189315970634,stop-respond,41
go,,671.0673017962242,,go,41
go,,434.59575363020826,,go,41
go,,517.7307095778316,,go,41
go,,775.1532278173445,,go,41
stop,240.0,619.9262143729128,170.23023559982087,stop-respond,41
go,,636.1193118518969,,go,41
go,,432.1666460658611,,go,41
go,,287.4645361461009,,go,41
go,,435.096775366411,,go,41
stop,80.0,710.1014965225596,243.50695980474865,stop-respond,41
go,,394.7695793870014,,go,41
go,,584.6092466023736,,go,41
go,,615.3553067028058,,go,41
go,,523.0158110328206,,go,41
stop,240.0,557.0997320843976,343.8650066475056,stop-respond,41
go,,752.0992432502474,,go,41
go,,729.5954087412365,,go,41
go,,676.6087218076532,,go,41
go,,843.1105172295102,,go,41
stop,400.0,441.75203195663346,162.44006941154325,stop-respond,41
go,,580.4268915367597,,go,41
go,,507.00879711149696,,go,41
go,,626.2864006428836,,go,41
go,,483.49705172894176,,go,41
stop,320.0,454.73885569200553,174.48774858509083,stop-respond,41
go,,480.0633314374062,,go,41
go,,776.7649128429523,,go,41
go,,809.972594251343,,go,41
go,,588.2372956403395,,go,41
stop,480.0,361.1248817461706,313.2419937500839,stop-respond,41
go,,463.01403855680263,,go,41
go,,522.7654548602205,,go,41
go,,498.95398880634684,,go,41
go,,578.9516442294603,,go,41
stop,80.0,579.3325535867789,342.5857895804688,stop-respond,41
go,,530.1824725834011,,go,41
go,,602.1312325650391,,go,41
go,,517.9323802694349,,go,41
go,,498.3713503864868,,go,41
stop,240.0,672.8745529144736,135.71931940140297,stop-respond,41
go,,372.6574340134786,,go,42
go,,753.6577782923506,,go,42
go,,674.6007587901901,,go,42
go,,467.21066566924287,,go,42
stop,160.0,462.6688523313711,335.1495070837828,stop-respond,42
go,,456.89657056360295,,go,42
go,,453.6306617087919,,go,42
go,,495.78384368642935,,go,42
go,,447.42263937182696,,go,42
stop,80.0,,272.16851657406755,successful inhibition,42
go,,627.0147496658439,,go,42
go,,583.9936115752137,,go,42
go,,417.292126086199,,go,42
go,,563.6964040627248,,go,42
stop,240.0,666.5287985421378,331.6824338904893,stop-respond,42
go,,963.9855333680038,,go,42
go,,503.8601371520192,,go,42
go,,561.5943485623644,,go,42
go,,543.2698518319352,,go,42
stop,320.0,530.2355232914261,359.1890194337475,stop-respond,42
go,,759.4541765921036,,go,42
go,,527.373808470273,,go,42
go,,677.2929647792389,,go,42
go,,653.1248454418378,,go,42
stop,240.0,482.6533409786499,162.7577906346749,stop-respond,42
go,,504.01766600364243,,go,42
go,,541.6598467588309,,go,42
go,,538.3374731553221,,go,42
go,,545.9231463237055,,go,42
stop,480.0,307.33044772471555,461.43203608425506,stop-respond,42
go,,279.20961621403296,,go,42
go,,520.7242021793809,,go,42
go,,444.0723550663062,,go,42
go,,538.5598004234357,,go,42
stop,240.0,478.27819546484943,156.60765065029162,stop-respond,42
go,,528.2863789645945,,go,42
go,,579.6890664351437,,go,42
go,,486.84563948463284,,go,42
go,,506.70310200627773,,go,42
stop,480.0,561.2077722346025,455.1192203964572,stop-respond,42
go,,518.8032512460861,,go,42
go,,555.9048135714264,,go,42
go,,590.41133196548,,go,42
go,,441.42425814847945,,go,42
stop,400.0,712.193168544183,249.9493428225092,stop-respond,42
go,,337.9529599274937,,go,42
go,,503.49397994248704,,go,42
go,,526.7136073436399,,go,42
go,,643.9509713200848,,go,42
stop,320.0,545.9096974747794,649.0547650451732,stop-respond,42
go,,919.5112778541752,,go,43
go,,539.1859861014982,,go,43
go,,412.81647963670554,,go,43
go,,459.3639673092007,,go,43
stop,400.0,703.1101144322012,578.375739646869,stop-respond,43
go,,709.0014609396351,,go,43
go,,379.80306164963326,,go,43
go,,320.0350696337458,,go,43
go,,380.81925789654974,,go,43
stop,320.0,387.5894695143677,245.1954095916209,stop-respond,43
go,,868.1761225815983,,go,43
go,,537.029075951947,,go,43
go,,615.4642231935695,,go,43
go,,571.1236541273469,,go,43
stop,480.0,380.1985012626698,416.50677752782246,stop-respond,43
go,,557.8425888141818,,go,43
go,,573.1000381910217,,go,43
go,,337.3189324938753,,go,43
go,,366.83458274929626,,go,43
stop,400.0,267.80217518797656,396.3250213228498,stop-respond,43
go,,475.7218570137602,,go,43
go,,578.9827055231274,,go,43
go,,307.22693431646826,,go,43
go,,680.7104842894192,,go,43
stop,320.0,448.1363785394574,369.7141365198776,stop-respond,43
go,,671.5741627391285,,go,43
go,,315.6330138530683,,go,43
go,,9.254171440934158,,go,43
go,,553.4396822675443,,go,43
stop,160.0,362.84988621872844,587.7804288088005,stop-respond,43
go,,616.1464411067614,,go,43
go,,173.87957291175525,,go,43
go,,735.634175871636,,go,43
go,,789.2177346112755,,go,43
stop,320.0,722.6046875184365,477.14719350300925,stop-respond,43
go,,805.2753155143644,,go,43
go,,568.9435831461332,,go,43
go,,354.1537857942591,,go,43
go,,422.5696445007095,,go,43
stop,320.0,533.9284770270831,355.911928380755,stop-respond,43
go,,247.96798530146305,,go,43
go,,574.3688656203461,,go,43
go,,270.2435609449773,,go,43
go,,727.9019520316001,,go,43
stop,400.0,480.4278656191684,456.9134633721877,stop-respond,43
go,,635.0894320498021,,go,43
go,,592.5971281143823,,go,43
go,,429.4146493907708,,go,43
go,,652.843753611784,,go,43
stop,400.0,428.06794625633216,292.7449332750495,stop-respond,43
go,,783.0521652081261,,go,44
go,,655.2941798340553,,go,44
go,,699.5804160102686,,go,44
go,,606.538617358546,,go,44
stop,80.0,812.3569119899868,404.4086281594275,stop-respond,44
go,,467.6152422655473,,go,44
go,,1004.9140257264087,,go,44
go,,394.7307005486904,,go,44
go,,1038.4045059705325,,go,44
stop,320.0,738.6589810114458,307.22458610322633,stop-respond,44
go,,768.4058527817081,,go,44
go,,689.3508801198548,,go,44
go,,877.4654878070419,,go,44
go,,897.5297536647872,,go,44
stop,240.0,960.3985220096113,305.74895488870754,stop-respond,44
go,,571.4557664343746,,go,44
go,,832.4761218502138,,go,44
go,,606.8701692805566,,go,44
go,,759.0605553127108,,go,44
stop,480.0,524.6547991335723,368.4672650208342,stop-respond,44
go,,800.3549076184473,,go,44
go,,853.20352869671,,go,44
go,,1041.0121680979958,,go,44
go,,427.3366363643357,,go,44
stop,80.0,836.6270129751708,347.4384670687567,stop-respond,44
go,,736.9050876606062,,go,44
go,,641.7305467817132,,go,44
go,,538.3019636105589,,go,44
go,,708.495737674476,,go,44
stop,400.0,453.46533513013486,368.845854255147,stop-respond,44
go,,531.2233129675395,,go,44
go,,396.5053365254223,,go,44
go,,690.2568450044537,,go,44
go,,1069.4910737930409,,go,44
stop,320.0,998.2369250986069,361.8905934335717,stop-respond,44
go,,1708.5449752657719,,go,44
go,,594.3982104879125,,go,44
go,,968.5059204041347,,go,44
go,,759.6626405670424,,go,44
stop,80.0,1302.1048491742065,347.85211132161265,stop-respond,44
go,,691.5980736901349,,go,44
go,,741.0207481300156,,go,44
go,,798.0009780082182,,go,44
go,,711.5357622399263,,go,44
stop,160.0,925.0712978305264,334.88116035681406,stop-respond,44
go,,477.15200595477006,,go,44
go,,434.2813790808857,,go,44
go,,669.2367618937778,,go,44
